packet_size,duration,bytes_sent,bytes_received,login_attempts,connection_rate,is_threat
470.8306250206723,1.3089304870366776,2684.5472913814256,2544.295938762898,0,8.098573118650988,0
439.8293387770603,0.6618805241065127,1950.6395527721636,3322.125585317729,1,11.694262307046287,0
685.2278184508938,0.26917533355510675,2413.211162095883,2943.6317276272034,2,10.309053556903383,0
498.6502775262066,1.0509207841674932,1887.3242574779001,3341.5869470896796,2,12.282995670267923,0
394.22890710441,2.6597264879599867,2833.331629613762,2476.348046723416,0,10.04093636001741,0
582.2544912103189,1.6360207691092747,1660.8326853322533,3088.268346527501,1,11.166831969207367,0
377.9156350028978,0.6195683493091583,1692.9282343764075,3886.2586259334407,0,10.914687228436916,0
520.8863595004756,4.112170591345732,2762.2585905579517,2250.394415003114,0,8.90810957387118,0
304.03298761202245,3.64917002244861,1777.5268045523735,1936.4759173399345,0,8.196529933898683,0
367.1813951101569,1.0570403816300415,109952.25757619395,1966.8355484104286,1,11.613340314919789,1
519.6861235869123,0.06032324446679008,2445.9202897974064,2063.4699758398488,0,8.28626676053474,0
573.8466579995411,2.028179778485012,1922.6751467195832,3476.2586303141316,2,9.327860281557639,0
517.1368281189971,2.636996164666051,1093.3532639914206,1875.3122513076275,1,9.267399070214744,0
488.4351717611759,5.15669398981916,1990.3408478640822,2761.683724205175,1,10.734234088844739,0
469.8896304410711,3.308683037541494,2050.8150267667124,3494.6314426485665,3,11.351495301691171,0
352.1478009632573,1.3764428202986139,2583.6088666521864,3333.327248438875,1,6.886809689377955,0
428.0155791605291,1.1327009257580445,2794.223588120056,2691.552816030012,4,8.549712139035314,0
453.93612290402126,0.04235394057485417,1657.5064104281262,3152.738985404085,1,8.45558267406482,0
605.7122226218916,0.42485086401102556,2400.5908819940914,3085.7162637900547,1,9.543936567419196,0
534.3618289568461,0.9232094566080418,2382.701078006675,2820.607235561451,4,6.0155304169307655,0
323.69598446372663,1.4853253696283013,2536.7063512052227,2831.332225076336,0,12.267599839390872,0
532.4083969394795,1.2221312146212182,2249.3449560677723,4788.341947805568,1,10.120794691821944,0
461.49177195836836,2.03589572047355,1028.751154519115,3647.4487231450407,0,9.731418136040322,0
432.30779996940413,0.4922706183788155,1922.2887837361202,4984.520734009714,2,11.509946648941588,0
561.1676288840868,1.2484504588537475,1422.1462125415424,2602.429493663599,3,11.035066891525013,0
603.099952249595,0.1384069045536478,1898.697113540963,2932.026722489482,1,11.01347938541511,0
593.1280119116199,0.800797310053766,2490.002118066947,1934.299387778682,0,9.968731401088323,0
416.07824767773616,2.0804068499475075,2152.5754179374862,2352.3465583283423,2,10.20941990244013,0
469.07876241487855,1.773321144111311,2574.0454331987166,4521.530518930001,1,11.688617888584027,0
533.1263431403564,7.0074036962768815,2170.87696035677,2582.372568126595,2,11.064096767286793,0
597.5545127122359,0.4883690346403946,1350.8370301655486,4535.425040115568,2,13.456551665257109,0
452.082576215471,1.0342984805920836,739.5764967136327,2005.3101914560875,1,10.280275607220076,0
481.4341023336183,0.5996654056966451,2074.404380839795,2157.2247727413787,1,11.301392181782463,0
389.36650259939717,0.8713440975212086,1893.0367668244173,2727.015023181263,1,9.754023084924498,0
380.37933759193294,2.9168429510198033,1511.527130309059,2949.0000626566575,2,10.647420303600903,0
581.2525822394198,1.7290123720687265,1149.686375174311,3738.4698339601036,2,10.751607988460856,0
635.6240028570824,3.211224857154509,1632.6283932636454,3360.616333749013,0,9.112204025399002,0
492.7989878419666,0.3413131442396665,1902.754257567612,2666.947794124778,4,8.707130714449574,0
600.3532897892024,3.0996235355559323,2332.938911853195,2893.347354785515,2,11.282322245775305,0
536.1636025047634,0.09243380382243672,2094.31554078399,2744.74966417224,2,10.908816840707557,0
435.4880245394876,3.291932238357438,2804.0336235863642,2268.277011739416,0,12.935153639107636,0
536.1395605508415,0.5986441538142298,1482.1979719773028,2289.6296507187026,0,10.009084759559972,0
653.8036566465969,0.5666019402453935,2440.529446028717,3822.3071131467277,1,8.01111515734568,0
496.41739608900485,1.0764320988483986,2023.649371564364,1537.468057658288,0,10.023051152203712,0
656.4643655814007,4.23747077738387,2347.3345620592922,4293.886957956043,2,11.539010102589298,0
238.02548959102558,0.07344091741537111,1781.7425683672282,2725.6046195182143,0,5.756965341420352,0
582.1902504375224,0.6513316337717718,2535.840186945295,2381.993114886272,2,9.987654051440035,0
508.7047068238171,2.9128830494341504,2147.6123791726213,3591.8074325578154,1,11.332765711755115,0
470.09926495341324,0.7564069193169976,1660.2775075411253,4188.173267317694,0,10.469538735385333,0
509.17607765355024,0.33313534237516296,1993.987985543406,3894.105953283166,1,9.283322440169368,0
301.24310853991074,0.8295410350821144,1880.2220705314503,3401.4816394879126,2,7.59462086159522,0
478.03281121624883,0.7305476870501612,2244.5891753188967,3869.490791777469,3,9.976164629724764,0
535.7112571511747,3.7050188061124962,1410.1116253127457,1626.8019382849072,3,7.551399571511043,0
647.7894044741516,2.1528133667188953,1985.3241489421528,2582.535566809481,0,11.346187448398567,0
448.1729781726353,1.0551464844205216,2197.6536263246653,2271.0639519801243,1,10.122501494308729,0
419.1506397106812,33.40662032192037,2016.5116535965167,3979.71098497214,33,12.989958027108232,1
449.8242956415463,0.939011125097913,2673.470622194498,2693.2175848608904,1,6.093350538289626,0
591.5402117702074,0.09000376592142889,2387.0113870355262,3676.3252454256444,3,9.32006299028179,0
532.8751109659685,0.4562748498889051,1996.2596016296268,3428.68555399091,0,11.466750372726567,0
447.0239796232961,0.8592390003310568,2108.3445487488366,2310.154451069055,0,12.285324565831484,0
551.3267433113356,0.2560092248328474,2147.8327757409998,2530.4334320189723,1,11.547745009825459,0
509.70775493480403,4.422275071280523,2201.649802083412,4035.054152651781,1,8.093844423400938,0
596.8644990532889,2.1841027925797762,1087.1710021676959,2379.6138810524694,1,9.037595508885595,0
429.79469061226473,0.46855078848226833,1849.2368521153264,3099.894088156383,1,5.528480072105461,0
467.23378534022316,1.3403434859164904,1257.7804659032868,2373.966970938844,0,10.090853573923555,0
460.7891846867842,1.9172320147899171,2639.1404737297435,2748.8382504673114,0,12.326562618150046,0
353.64850518678816,4.2524349812312865,1969.575239998536,2963.0704448240226,0,10.01405174268594,0
529.6120277064576,3.2009777375010975,1903.3295251601887,2373.706791762007,1,11.153376043563117,0
526.1055272179889,1.0860042137432115,2448.3986660166174,2231.6424368128946,0,11.100093268634131,0
500.5113456642461,2.2351682330303397,2211.1623987249372,3229.0186694219537,1,9.366287173715861,0
476.54128666248533,1.2388003671296723,1435.6827428103966,2324.210072967059,0,5.136296120080163,0
358.46292579495855,1.206801697960728,1964.5473187363157,2351.4739554410617,1,12.681799203937784,0
457.9354677234641,0.1828141559609845,1832.4165133868075,2248.7574850384235,1,10.864000461055703,0
465.72854834732306,0.20224862877382138,1127.7335556969729,2937.6735629349455,0,7.49853542319792,0
419.7722730778381,1.1310461517416406,1654.8618833813975,3754.961307519873,1,10.741755806911343,0
483.8714288333991,0.4697286483205992,1908.229838991767,4205.222909049813,0,10.40012366613251,0
540.4050856814538,0.15945998397954503,1942.5245342540786,2419.2655312049774,36,12.622176688304648,1
688.618590121053,1.9247361748196181,1258.8842881613457,4720.248634664969,3,10.94415816115266,0
517.4577812831839,0.04953900093591394,2575.832791523738,2196.236111434563,1,10.951321122836495,0
525.7550390722764,1.3568280058345432,1948.9484705542804,3866.8388186622956,1,10.398657711389626,0
492.55540842338326,1.1621665531282326,2018.7765383302815,2422.642836787646,0,8.460555538256228,0
308.1228784700959,5.2017122203574235,2200.320819169918,2303.261384103992,2,11.345490388573738,0
497.3486124550783,0.9930924893773638,1605.9618730481643,2404.195074572489,1,9.949163430758501,0
506.02302099410264,0.09857111595404014,2228.177986566348,2958.0418402807045,1,8.094427289533044,0
746.3242112485286,1.2033986828685066,1816.4626769909084,3463.9777368268883,1,8.681921957446573,0
480.76390352188776,2.759184159596363,1551.7072296764043,3535.8944303238577,1,7.727685981506607,0
530.1547342333613,8.640188459568144,2286.7237466776996,2244.8119877216895,0,12.119363867609033,0
496.5288230294757,0.844081737851304,2745.836929400904,2208.272569990985,1,13.957572184832765,0
383.1321962380468,0.579152856818318,2362.414686742916,2266.6890453091623,1,12.310323396454018,0
614.2822814515021,3.5571520916954884,2461.4887825702153,2910.916478091591,1,10.752460542495887,0
575.1933032686774,0.31838355150835496,1739.6846967188505,2831.8755166473,2,9.869092759441559,0
579.1031947043047,1.4334399461199987,1201.1901354157717,2239.859630344164,1,9.418129877302372,0
409.0612545205261,0.7805929616684334,2745.068761049921,3215.682955250595,0,8.027408078260992,0
640.2794310936099,0.06292514112109548,3027.25744470238,4810.055046668254,0,13.89357765198269,0
359.8148937207719,0.6399300225151856,2771.403386884841,2596.2276305318787,2,7.931953381351741,0
558.685709380027,0.4622936146245085,1832.1070305101252,2653.1905430371735,1,8.30105997157901,0
719.0455625809979,1.7379789516028907,1422.6828306355778,3447.729256259495,1,9.608997048135013,0
400.9463674869312,4.457745258303011,1467.1586510902166,2552.9469666105642,2,9.774160455650655,0
443.3702270397228,0.46805884609607024,1158.1337161929757,3535.171585374546,1,11.204078659891863,0
509.96513650876415,2.5027148913926394,1946.3106907949773,2425.165834576768,1,8.653142736253827,0
449.65243458838006,0.08542677399054614,2802.8389790412275,4465.695686061841,1,6.022813785447325,0
344.93365689338674,1.1586785230533527,1929.1686840638783,3275.8199780738355,2,9.537152328456786,0
506.85629748060273,0.10974350126218074,2151.1614501741374,2503.9816407386306,0,9.67188558358099,0
393.7696286273895,4.0779007913188865,2687.798482152104,2529.046640424581,1,9.509450662469165,0
547.3592430635182,2.1809047357736646,1797.9523440838002,2588.9601978335722,0,9.482849585858359,0
408.0575765766197,1.6091971412661326,3017.7657283597973,4098.199732999099,2,9.29875197889655,0
654.993440501754,2.60502407462233,2996.0472037487266,1984.9991939189733,1,7.351243561799019,0
421.67467076637627,1.5641412239288495,1934.4443306597586,2465.646663632396,3,12.924400168092916,0
467.79384837943246,5.207964062412769,1711.2328679903935,2550.671554459659,1,12.811212048914664,0
581.351721736967,1.8774246652996098,2348.6190231951564,2987.4496265944495,0,12.79085101240013,0
376.91356835660446,3.878588432473372,1826.237528740571,2783.1122458825644,1,7.628889765723559,0
522.7459934604129,1.0920175964467798,1421.7223914663318,1807.0177348876298,2,10.807617051396983,0
630.7142754282428,0.18675454338499878,2640.61932676149,2680.141853123626,0,9.154308603234469,0
339.25167654387724,1.1267293391097133,2608.2236936385398,2920.3594534520253,3,9.045587955630843,0
518.4633858532304,0.20351109214491825,2077.7558018817804,2497.521731936173,0,8.14271168906965,0
525.9882794248424,1.346547516612238,1368.5676231359112,3549.4203912381317,0,15.131124440408708,0
578.182287177731,0.9880985164862102,1385.236874391307,3735.5267430029176,1,9.502521269104493,0
376.3049289121918,1.4615766893999764,2053.6146442095765,2937.290640216486,2,8.156012195680105,0
367.9543386915724,0.015146688885743363,1750.064482747484,3184.4332694805835,3,10.27635452962412,0
552.1941565616897,1.6253615563509747,1829.4535339291958,1271.1552021205832,28,11.526271683301456,1
529.6984673233186,1.0139349777728726,2510.9815775300017,2663.1177822705345,0,9.717330148403397,0
525.0492850345877,4.508781844937647,2366.589658711279,3803.8573534063303,0,10.488515334950861,0
534.6448209496975,0.7258107630320072,2689.0713402488063,2661.250733456578,0,12.003752768546109,0
431.99752784215093,0.8284405582814989,1504.6883883113712,2410.1906588864313,0,8.090807648601462,0
523.2253697161003,1.8813004687540587,1828.404215656644,4822.151140824744,1,10.355582543542331,0
529.3072473298681,1.3887267966537027,2379.4908477300564,4455.261752156644,2,8.721959556674882,0
428.5648581973632,0.5327130722039453,2224.0391705064458,3374.059929985726,0,8.451325421129688,0
686.5774511144757,0.7935261324141953,2766.190191293811,3911.128489184038,5,13.503946780929851,0
547.3832920911788,0.3682750847609373,2210.2683529520345,1219.2516656335379,0,9.821221276121035,0
380.86965027973514,5.0730391567710456,2924.054552052776,2369.9588474970346,1,7.87615366672631,0
565.655360863383,0.20998726127127404,2270.0089008615705,2624.033701461479,2,9.776933353239292,0
402.53183297726787,0.6974328736411973,2531.08372379433,2811.215920906443,0,7.581031029020704,0
578.7084603742452,0.0392679941124904,1838.2425266077714,2608.04478322083,1,9.565122567073292,0
615.8595579007404,0.37611804835640844,2007.1436059419946,959.9789667869227,1,8.643032358044268,0
417.93176816482895,2.2744073506397777,2455.4722019197375,3308.8196949668477,4,11.021888182450951,0
596.3376129244322,0.33692050765955206,2806.4890852965273,3434.9233026244856,0,13.874153473964313,0
541.2780926936498,0.12517579065931095,2364.6184746553763,4281.519033271985,0,9.650148675420688,0
582.2060159994489,0.9649739943587423,1958.4141140326903,2369.352588180029,2,8.71817210321161,0
689.6792982653948,0.015028890465918349,2688.667514764171,2303.8694737760784,1,10.1820087910855,0
475.46118839971297,0.1328635161387347,904.0106718600596,856.0124112284248,0,12.982595275183005,0
424.62638356425106,2.472469810468094,1288.8827492465632,2765.146530727291,1,11.032662130198936,0
411.04855703744767,2.2141536341371277,2340.8171118341943,3720.889424849737,0,9.717903107631775,0
418.4189715034562,3.7001078082302925,2007.0541781265624,2510.5857102458244,1,5.867211486552232,0
492.2898290585896,8.67458379029432,93066.18540110222,4714.755854834919,0,9.895348104502608,1
534.1151974816644,1.7241112286681477,2032.203761215971,2794.724131368381,1,11.553097093857332,0
527.6690799330019,0.40313965258935885,2285.4728473019363,3117.5938274308446,19,11.915044256825116,1
582.7183249036024,2.290740833543672,1592.7985895034046,1909.5175355347249,0,12.621683561066025,0
501.3001891877907,2.8014467372559424,2285.2430430398454,3229.7762761402237,0,8.651012588003892,0
645.3534077157317,2.4072887098354836,2497.207264103792,1416.5441641178438,0,9.193904852392663,0
473.5343166762044,1.0653760286909475,2610.2753019656166,3554.9583640105157,1,9.759583693183407,0
772.0169166589619,0.39771075735517936,3006.7771473243497,3579.5425409883296,0,11.419254284073714,0
562.5667347765007,13.99845980062899,2122.0492217511933,4087.433139469208,47,9.473734586644584,1
414.2842443583718,9.741600257794458,2136.9555434235895,2184.025024985849,32,11.049663489428696,1
392.91075019388876,5.92623731179369,1238.413767913076,3128.4496946379354,1,9.231262650743414,0
548.2472415243185,0.2538579450451509,1734.2942994307875,3451.053247509203,0,8.58831738091661,0
477.6537214674149,0.3836252160506487,1903.4589629966936,3353.825310664248,1,12.219456950869073,0
571.4000494092093,0.3570016004304437,2525.1597761381777,2307.760579892119,0,10.624721745250106,0
547.3237624573545,7.07767023989693,68624.56763858534,1086.4144883550878,1,11.493286155033315,1
492.7171087343127,0.310365224142352,2398.1700098744163,3277.568237507585,0,9.587413408020264,0
415.3206281931595,0.10347831948669842,1999.18914151831,2878.0002573520646,2,11.60825394690782,0
348.5152775314135,9.815508676850692,1911.415942442619,2546.6635256308477,0,7.8746598183262275,0
455.3485047932979,0.03769552517211237,2124.446984566628,3611.156290972373,1,8.193137811081302,0
585.6398794323472,2.704935078878245,1804.4218138735787,2964.0643694764535,2,11.884210940738122,0
521.4093744130204,0.6820622253804391,1785.4813759536673,1944.6439577857604,2,9.85951989804383,0
375.4261221288012,2.7640941057691615,1147.607047104943,1454.8381687230228,2,9.506901090139458,0
517.3180925851182,1.2132427972930486,1876.0228963360553,2096.829387893468,2,8.160931631024408,0
538.5317379728837,3.4785478471893096,1760.0159269256367,4914.409835813429,2,11.608941165958253,0
411.6142563798867,3.9094522752886407,1742.0095053254602,3578.2214191462185,1,13.730798403385432,0
515.3725105945528,0.013709733746111358,2208.4365312950204,3150.8898735800094,0,11.215241097117241,0
505.8208718446,0.11761085466726354,2329.315976395255,2854.6712582513564,0,9.101734371468867,0
385.7029702169377,0.43224073945665464,2116.097252321164,2802.0856480420516,2,12.773587281653018,0
535.7787360348283,1.6598854161730845,2497.7075952247374,3933.756786687276,1,10.718786840935588,0
556.0784526368234,3.2875345375777307,2287.7809629151825,2607.523406477255,2,9.134022487225371,0
608.3051243175277,0.9241179713962464,1852.471905097179,3461.536328547434,0,12.551364490050087,0
605.3802052034903,1.4008158945385247,1768.5718571428101,2721.257639766725,0,9.639180289622557,0
362.2330632042909,0.31330606594433186,2156.4111183834234,4552.12530546805,0,7.114634223854688,0
406.21749600848773,2.4518784783341725,2286.8835549509504,3593.830806062643,1,9.364766173249341,0
551.5035267208659,5.131860367843397,2698.9221535157494,3996.4454517469003,3,11.064164785331279,0
551.3785950912209,0.46918997145765895,2595.586522470048,2532.472180249409,4,8.564683688874753,0
551.5047686306048,1.0242783881836497,1729.2634967464155,3846.5088900539376,0,6.255341346331319,0
885.2731490654721,0.1350776267439724,1948.9968599363692,2749.9380596842475,3,12.93965123784908,0
557.0890510693167,1.2285304952376315,2335.508902458885,3088.0278591462793,1,15.987810135869331,0
613.5565640180599,1.0480944256466627,2533.9988890294862,4308.0381364955665,0,9.04905935796163,0
595.4001763493202,0.23399241642831067,2469.484734352396,2165.7799545948646,1,8.740349200941335,0
565.1391251305798,0.8752724777153785,1968.0610835843268,3162.5981850443204,3,7.3058164805873,0
468.47307553596545,0.6099341340808457,1372.9886737857419,3350.4042068149815,1,8.357617178616383,0
575.8969220493268,1.10668618757418,1500.5318118772043,3416.003504640648,4,6.944330543080421,0
422.71747854624283,1.3215820724195408,2136.3167571597073,2639.372405525228,0,7.390052338229527,0
476.31813932599914,0.01279780760312342,2171.112789712173,4669.011280646465,0,10.004492214062505,0
451.46364521708966,2.1469751409385522,1450.6603132828077,1964.0544917277919,3,6.841938218887829,0
508.18741393863223,1.8724842928351761,2022.2848054446358,4167.1083109059755,1,7.063146797198149,0
731.4658566673509,0.6842372097863669,2315.6121784858915,3972.052484473311,0,10.414041018781658,0
313.2734807408252,0.08158280731451467,1424.3866712464278,4520.711031682948,1,8.765062654005078,0
568.6260190374513,2.1093326377838126,2552.4986009022073,1729.418321033744,0,10.713346884103856,0
338.72841288103484,4.657489259401041,1811.2344257200875,2304.934809688232,1,9.315988816870682,0
452.80681342105663,0.4119545010723842,2628.8065562883257,4193.554447329312,1,9.628883193067907,0
608.8950596967366,0.5862888239634185,1733.2737771120499,1498.368676295753,1,11.560212630198166,0
506.42800190954625,0.30466747229718116,1486.6872585579104,1714.832879167669,1,8.902619180400167,0
392.2255222070694,1.290348154043213,1770.9315050791402,2609.3537706308066,2,11.4194020726719,0
428.4696290740032,0.2523464558941263,1952.42593846134,3153.595030897814,0,9.160304569854025,0
567.9597748934676,0.6605366290155373,1805.7600466142596,4273.78005891902,2,8.358516272597573,0
426.96333682828634,1.7910981370098797,1891.9992892134433,2851.7872680557134,1,7.851962430031873,0
521.6458589581974,1.2318662768495134,2166.9825748380954,2513.408681548369,0,6.686652070492363,0
504.55718399038136,0.732770995278659,1914.4103151018003,3249.1119501571416,1,7.519154965071497,0
434.8399652394183,0.8177364240179423,1966.9438030239965,3375.6771866355207,1,6.453016292322762,0
714.3944089325325,1.2386843359939363,1145.386800398702,3352.991857736217,1,8.010980769652644,0
563.3919022318012,0.00882298941011347,2195.8490080052366,2857.611033638924,2,11.6420117198651,0
297.48574133423926,0.12264481657363788,1955.398351154166,1435.9311088654802,0,9.983371575064004,0
518.6454314769428,3.1962041661484335,2805.1464902414355,2265.9072087149343,2,9.224248323340827,0
433.8213535231612,0.12161822364563442,1530.217416373021,4136.21686821397,0,8.617420513181857,0
585.2433334796224,1.8403688616428637,1095.8523357502427,3149.65515038128,0,9.83749539499982,0
420.74792615672993,3.7893087142449238,2309.034246965021,2741.9823047143545,1,10.060417218156191,0
488.5263558533101,0.47347144173972955,2173.2635091565003,3894.53483869918,2,7.769888571877605,0
550.4987278980457,0.6942237342380728,1495.7834897344271,2095.9066941048413,1,10.927116641659127,0
586.5755194170122,1.262197278711272,1235.1255224979543,2819.721493029594,0,9.348733857147236,0
379.9703592944224,3.201910997989668,2768.698365342145,3110.2067241392297,1,10.59362845383013,0
466.54987641590515,4.268528679031254,2707.055195303391,2646.8979973642968,1,9.9359728498073,0
452.50546888390437,2.018092863481588,756.2716206469354,3080.610258321279,0,7.163191355844781,0
434.6670767426288,0.1359045192876079,1770.8884853717495,2849.844854862588,1,12.601699079595221,0
676.5454240281097,1.6591541081712387,2832.0960273919495,1880.5255617712999,0,9.977089406556637,0
540.4981710960956,0.7922214861953494,1761.9687211110665,3145.1823055032446,2,9.264605105439005,0
373.9116045664955,0.9543026826692782,1754.6938829866735,1937.318566789706,3,11.165111920276185,0
591.7861947054776,0.07559589708967523,1858.6203361853159,3132.492100077378,2,7.685343461867689,0
712.2156197012633,0.31804976241503075,1439.5515131159204,4099.308659320088,1,6.851425938699469,0
603.2465260551147,2.3446447412360367,1147.6121278859778,2775.1814421791564,1,11.113175999405449,0
348.06300340459865,0.9075913630968406,2526.2736553673744,2062.813496023211,3,12.293133672606078,0
451.57659271337485,0.5385785981215659,1078.531546876162,2898.4097494360158,1,10.572831208921677,0
626.6911149186623,0.7268089202352707,2123.6357260543778,2334.4231135371747,2,11.611567660449737,0
429.23305343812194,2.890333201022599,2443.289746378825,3475.6072021051755,0,7.46766127098655,0
544.3819428146228,2.0734476377050925,1274.3868505494208,2881.609001981717,1,9.281451773271865,0
577.4634053429337,0.47683134381930165,1537.8657987024642,4367.810601331659,2,8.683912152493152,0
407.3069528421917,0.18749786310501698,2606.589594195795,3930.3916765418708,0,12.055193571897519,0
494.04746439382,0.4355248852939477,2266.4458601135198,2877.535596414878,0,10.988134672959314,0
175.87326599309273,3.802843906289363,1691.3571465605564,3572.4872543784727,1,12.062312360323874,0
397.561235866571,1.3069360326118789,2601.1245016805856,2685.4108726697236,1,8.764252447155767,0
474.743184860684,1.1436822519153966,2603.2678617271513,3027.1655081321346,1,7.737042472249878,0
375.221681803515,1.3609726988729887,2134.5263465078538,2710.85264291975,0,12.658157347978038,0
663.2411303931635,0.6836263631027515,1549.9198860631686,3613.164767879767,1,10.052220705910372,0
356.98586220393673,2.468429629952983,1793.2756482641023,4146.390621367663,1,12.129761962484277,0
455.9955513303016,1.1112586073740576,2143.1933719776953,3638.9185657529147,2,9.870110183244046,0
513.0740577286091,0.1862169274465378,1905.7025854262558,3737.549281028285,0,14.407704194224408,0
644.1273289066115,0.20728211266152716,2469.4785891174256,3738.4267497885835,0,12.355992989918962,0
356.41378488205606,1.1545860779165684,1235.112959945332,3441.0047378677677,1,9.679889153447197,0
616.316375215496,4.13673267197787,1252.8682354668806,2088.5710726317857,2,10.041057803530542,0
501.0233061019587,0.5530174488353934,2090.4355557412164,4360.7772155331995,0,10.04797505235106,0
401.8491348952049,3.0550463582642347,1754.2277930965477,4443.52866135874,0,7.7278812224586995,0
546.2103474263271,2.1664928758186193,1686.4756926511295,2812.8963173493053,0,9.036110160600966,0
519.905969557347,0.42715436265301143,1115.9716404128014,2703.4416678270545,1,8.884046221160393,0
439.97831228412053,0.0555262803226827,2009.772922399091,3489.9293223323,2,10.465026712772136,0
506.9802084990019,0.16112271267314512,1973.6224459996172,3440.6502681468037,1,8.369723436060081,0
461.468640313824,1.9556561951315992,2326.7394909758705,2838.443144997585,0,9.699856251623418,0
511.3517345251248,1.0022886407467104,77328.22638217075,1999.9794755299167,0,9.267660376967443,1
566.2130674521047,0.696082246937047,1933.6979608797517,3244.5609525998216,0,10.151659065571575,0
658.6016816145352,1.0448269500277867,2588.5003183951685,3441.1492305404363,1,12.936212536132397,0
376.2184501173151,1.9390320942381396,1343.766348275725,3580.656918431038,0,12.190872565358058,0
713.3033374656267,0.180256516150916,2268.1946094237883,3279.434217883366,2,7.379001968135088,0
304.7912200477498,0.7822394907711205,1164.4264176023257,2783.1078813104723,0,9.896322872041248,0
484.82149049644164,0.9955949392371106,1580.8190599995962,3795.2016316050226,2,9.394263610856425,0
558.8317206484577,1.1674925594008478,1393.671433688343,3052.6787980527347,2,8.706800744921424,0
528.0991867735032,2.5585981558392366,2390.971267725959,2628.0615885082234,1,14.306042777935733,0
437.7300480179406,0.28253032016035684,1967.294883202303,2855.4772943634234,0,8.946464388631837,0
479.1877749642725,2.4740736554611344,1993.2483777035116,1603.2247740200144,1,9.085126243603058,0
450.69990653411674,1.770767413191801,1446.6335061352745,2854.2065406571687,1,13.508778720545674,0
441.0635243055788,1.2174596997883858,1850.1532520335554,3550.7492158997347,1,11.938072066351648,0
584.9602097021025,1.8036004141081323,1618.2673483454441,3271.8264177113842,1,9.113403447679216,0
535.7015485965047,0.7965877497355678,2191.727507427108,4216.531338384949,3,11.521209015318073,0
430.7090404739346,0.22344202701409194,1504.4544323341931,2789.6200687874366,2,9.52112979349002,0
589.959987543325,1.643867489172472,2664.897182602538,3389.8505304426526,0,9.65436724273331,0
39.98122412464053,1.1156262482158832,1162.2097751879528,3634.1921410446175,0,115.995943267617,1
581.286211883896,1.5298741329484526,1596.7400837717194,4874.285606629926,2,5.133893702986783,0
562.9628841923612,0.6187318225501984,2838.600254983048,3115.8123928941122,1,7.1502533589871575,0
417.10049890779277,3.5605832425490744,1782.4306260189828,2164.6502569087816,1,7.790788789967808,0
443.981895980303,1.3278054792567349,1342.560667797794,3678.343002684225,0,10.838007547732897,0
